2.017343640327453613e-01	8.271676301956176758e-02	-1.543169468641281128e-01	2.774644792079925537e-01	3.082641363143920898e-01	2.549202740192413330e-01	-5.396820977330207825e-02	1.299938410520553589e-01	2.177750319242477417e-01	4.088819399476051331e-02	7.968339920043945312e-01	-2.255309075117111206e-01	1.929274350404739380e-01	2.008215337991714478e-01	2.913900017738342285e-01
5.200347900390625000e-01	2.692320011556148529e-02	-2.546564638614654541e-01	2.369032055139541626e-01	1.702060550451278687e-01	4.129895567893981934e-01	7.866711169481277466e-02	2.867469787597656250e-01	8.106476068496704102e-01	-1.067401319742202759e-01	8.107562065124511719e-01	-1.637932360172271729e-01	3.600352704524993896e-01	3.065618574619293213e-01	2.935153841972351074e-01
1.909732669591903687e-01	1.634272038936614990e-01	-9.203340858221054077e-02	1.560616940259933472e-01	1.787413507699966431e-01	8.177254348993301392e-02	2.721531987190246582e-01	1.341591775417327881e-01	1.454712599515914917e-01	9.493909031152725220e-02	4.369635581970214844e-01	-1.186754554510116577e-01	1.219978332519531250e-01	1.255988180637359619e-01	1.350187361240386963e-01
-1.759703387506306171e-03	2.293629199266433716e-01	-1.871204972267150879e-01	1.527689546346664429e-01	-2.423368394374847412e-02	-1.654640957713127136e-02	-1.313127875328063965e-01	2.341204583644866943e-01	4.675124883651733398e-01	5.800925940275192261e-02	6.562470197677612305e-01	-9.001226723194122314e-02	2.059640437364578247e-01	1.545778363943099976e-01	1.835213154554367065e-01
-7.895831763744354248e-02	6.732064299285411835e-03	2.322184853255748749e-02	5.103477835655212402e-02	1.550637185573577881e-02	2.622238174080848694e-02	3.100618347525596619e-02	-3.612804040312767029e-02	-6.340438127517700195e-02	-7.060584175633266568e-05	-1.818801392801105976e-03	-1.655032159760594368e-03	9.656453877687454224e-02	2.405516058206558228e-02	-2.695381455123424530e-02
1.077836677432060242e-01	1.318734139204025269e-01	-1.359604299068450928e-01	1.879803463816642761e-02	1.284030377864837646e-01	1.662308573722839355e-01	1.307974904775619507e-01	1.226512864232063293e-01	-1.409623026847839355e-02	4.920821264386177063e-02	-2.973185777664184570e-01	-9.359978884458541870e-02	1.809201687574386597e-01	1.292475461959838867e-01	6.394227594137191772e-02
3.368552029132843018e-01	3.264615535736083984e-01	3.864920139312744141e-02	4.090355932712554932e-01	4.653895795345306396e-01	3.954652547836303711e-01	-1.749394536018371582e-01	1.685313731431961060e-01	3.892035782337188721e-01	1.248780544847249985e-02	7.594498991966247559e-01	-1.987253278493881226e-01	2.206397652626037598e-01	2.644093036651611328e-01	4.173640310764312744e-01
2.861140668392181396e-01	2.346412390470504761e-01	-2.594534121453762054e-02	1.867461651563644409e-01	4.485448598861694336e-01	2.804964482784271240e-01	-4.921533167362213135e-01	2.765217423439025879e-01	3.034967184066772461e-01	9.691378474235534668e-02	7.907425165176391602e-01	-2.071494907140731812e-01	4.138160645961761475e-01	3.094813227653503418e-01	3.676242232322692871e-01
1.650065183639526367e-01	8.117089420557022095e-02	1.394910365343093872e-02	2.571118474006652832e-01	1.876640170812606812e-01	4.551503807306289673e-02	1.486942619085311890e-01	1.359164267778396606e-01	5.885569453239440918e-01	9.480278193950653076e-02	7.030697464942932129e-01	4.814076051115989685e-02	2.325944304466247559e-01	1.779065728187561035e-01	1.052686274051666260e-01
3.304859101772308350e-01	2.000119835138320923e-01	-1.368111222982406616e-01	3.188619315624237061e-01	4.208863973617553711e-01	6.168347597122192383e-01	3.987064361572265625e-01	8.695441484451293945e-02	5.829197764396667480e-01	9.960237890481948853e-02	4.064034819602966309e-01	-1.980588138103485107e-01	5.182067155838012695e-01	3.661184906959533691e-01	6.348102688789367676e-01
1.314828097820281982e-01	1.064165234565734863e-01	-4.587339982390403748e-02	1.560805737972259521e-01	1.933805346488952637e-01	1.445781588554382324e-01	1.502911597490310669e-01	2.992929145693778992e-02	4.970789328217506409e-02	7.596844434738159180e-02	5.448439717292785645e-02	-9.677574038505554199e-02	-3.412178158760070801e-02	1.297259777784347534e-01	2.016271203756332397e-01
1.816835626959800720e-02	1.572320014238357544e-01	-5.914308130741119385e-02	5.563366040587425232e-02	1.391322351992130280e-02	9.441151469945907593e-02	3.641123697161674500e-02	8.643949776887893677e-02	2.097529321908950806e-01	1.130174100399017334e-01	5.009858608245849609e-01	-5.596273019909858704e-02	6.986686587333679199e-02	1.377296596765518188e-01	6.710456311702728271e-02
2.065171748399734497e-01	8.862973004579544067e-02	-2.389127612113952637e-01	7.144606113433837891e-02	1.327536851167678833e-01	2.247445881366729736e-01	7.246576249599456787e-02	2.335166037082672119e-01	2.266257852315902710e-01	1.791508644819259644e-01	4.318356215953826904e-01	-2.133562564849853516e-01	1.449489295482635498e-01	2.144661396741867065e-01	2.213631570339202881e-01
3.388078212738037109e-01	4.154463112354278564e-02	-1.073940023779869080e-01	1.433245688676834106e-01	2.921846508979797363e-01	3.673130273818969727e-01	1.321931090205907822e-02	-1.831119880080223083e-02	4.333865642547607422e-01	-3.245439752936363220e-02	7.513585090637207031e-01	-1.381919831037521362e-01	3.014506697654724121e-01	2.447864860296249390e-01	4.840193092823028564e-01
1.889212429523468018e-01	3.018350303173065186e-01	-9.580622613430023193e-02	-1.527847945690155029e-01	2.503953874111175537e-01	3.022282123565673828e-01	-1.649130731821060181e-01	2.288201600313186646e-01	3.301548063755035400e-01	3.909795358777046204e-02	4.553750157356262207e-01	-1.124561801552772522e-01	3.072278201580047607e-01	2.471983730792999268e-01	2.999601066112518311e-01
2.044910192489624023e-01	-7.639594376087188721e-02	-2.131770700216293335e-01	3.570125102996826172e-01	3.544112145900726318e-01	5.887873172760009766e-01	8.267656899988651276e-03	8.029916137456893921e-02	3.085778951644897461e-01	1.537835299968719482e-01	5.785334706306457520e-01	-4.094825983047485352e-01	4.477295279502868652e-01	4.848564863204956055e-01	7.341149449348449707e-01
-5.458652228116989136e-02	2.459076046943664551e-01	-2.124399691820144653e-01	2.502318918704986572e-01	-4.431285336613655090e-02	3.108857199549674988e-02	1.491628587245941162e-01	5.093310773372650146e-02	4.835124611854553223e-01	2.106889933347702026e-01	2.725738883018493652e-01	-1.225795224308967590e-02	2.591466903686523438e-01	1.628694981336593628e-01	2.827403843402862549e-01
2.315452322363853455e-02	3.719546794891357422e-01	-2.166090607643127441e-01	9.572972357273101807e-02	1.570657491683959961e-01	3.388538956642150879e-01	3.805492222309112549e-01	-3.292304649949073792e-02	4.173492193222045898e-01	1.185990720987319946e-01	2.097251415252685547e-01	-3.278393447399139404e-01	3.927545845508575439e-01	3.140409290790557861e-01	6.478255987167358398e-01
3.025556206703186035e-01	5.504723638296127319e-02	-4.952883347868919373e-02	3.400305509567260742e-01	3.625316321849822998e-01	9.578687697649002075e-02	-1.413704901933670044e-01	6.562177836894989014e-02	2.217315733432769775e-01	-8.038761466741561890e-02	8.261513710021972656e-01	-1.140615716576576233e-01	2.049107700586318970e-01	8.870460093021392822e-02	1.774810850620269775e-01
6.587672978639602661e-02	1.790585219860076904e-01	-1.402947753667831421e-01	2.825119765475392342e-03	1.293628215789794922e-01	2.153792679309844971e-01	1.768378019332885742e-01	5.414799228310585022e-02	2.867529988288879395e-01	1.479627043008804321e-01	1.800948679447174072e-01	-6.354784965515136719e-02	1.210524737834930420e-01	1.996552050113677979e-01	2.601683735847473145e-01
7.170850876718759537e-03	-4.009020701050758362e-02	-1.554619669914245605e-01	2.114790081977844238e-01	-7.843536324799060822e-03	-4.092120006680488586e-02	4.211964458227157593e-02	1.471872180700302124e-01	1.023109536617994308e-02	8.275062590837478638e-02	4.784776270389556885e-01	-8.412289619445800781e-02	1.033557429909706116e-01	2.096313610672950745e-02	-2.504081651568412781e-02
2.757489979267120361e-01	5.517432838678359985e-02	-6.505344063043594360e-02	9.767951816320419312e-02	3.278456330299377441e-01	2.518242299556732178e-01	-2.057820856571197510e-01	1.440096795558929443e-01	2.053881287574768066e-01	5.916687846183776855e-02	7.857538461685180664e-01	-1.342550516128540039e-01	2.124195545911788940e-01	2.517646551132202148e-01	1.684424132108688354e-01
2.726793587207794189e-01	5.468653142452239990e-02	-1.160241011530160904e-02	1.868562400341033936e-01	2.512199878692626953e-01	2.105299010872840881e-02	-1.437990665435791016e-01	1.259955167770385742e-01	2.449680715799331665e-01	-1.538147125393152237e-02	1.089654445648193359e+00	-1.212520003318786621e-01	8.476841449737548828e-02	1.178395152091979980e-01	9.859049320220947266e-02
3.098256289958953857e-01	2.584735862910747528e-02	9.560864418745040894e-02	2.728771269321441650e-01	3.575705885887145996e-01	8.190000802278518677e-02	-4.763132333755493164e-01	2.394742816686630249e-01	2.981520891189575195e-01	-9.599565714597702026e-02	1.066630721092224121e+00	-1.891168057918548584e-01	1.898057460784912109e-01	2.946005463600158691e-01	2.397997826337814331e-01
1.064095422625541687e-01	1.039597485214471817e-02	-1.014054566621780396e-01	-2.149708010256290436e-02	2.676750533282756805e-02	-3.900880925357341766e-03	5.895749479532241821e-02	4.986238107085227966e-02	3.252192586660385132e-02	1.317049264907836914e-01	3.163352375850081444e-03	-1.708683744072914124e-02	-3.836317453533411026e-03	5.103114992380142212e-03	-3.748565446585416794e-03
4.566602408885955811e-02	1.457082480192184448e-01	-5.611072108149528503e-02	5.249787569046020508e-01	1.905872672796249390e-01	2.155258655548095703e-01	4.954752027988433838e-01	3.829531744122505188e-02	1.931802034378051758e-01	3.976311162114143372e-02	-9.956035763025283813e-03	1.048540472984313965e-01	1.516535580158233643e-01	1.352521479129791260e-01	2.784685194492340088e-01
-3.410594165325164795e-02	2.686607539653778076e-01	-1.303487867116928101e-01	1.424636393785476685e-01	1.134985759854316711e-01	1.128778979182243347e-01	1.790960729122161865e-01	5.344728752970695496e-02	9.801229834556579590e-02	1.878055334091186523e-01	-3.313938379287719727e-01	-1.626006215810775757e-01	1.532358080148696899e-01	2.332586199045181274e-01	2.945423126220703125e-01
6.083002313971519470e-02	1.390976458787918091e-01	-3.202665224671363831e-02	1.610372662544250488e-01	7.985945045948028564e-02	1.642334274947643280e-02	7.239346206188201904e-02	5.083593353629112244e-02	8.088290691375732422e-02	1.106573566794395447e-01	-6.130904704332351685e-02	-4.530412331223487854e-02	1.089642792940139771e-01	6.441338360309600830e-02	1.099303811788558960e-01
1.662854664027690887e-02	6.722193211317062378e-02	-2.600764669477939606e-02	1.735825464129447937e-02	3.049047291278839111e-02	6.309267878532409668e-02	6.488189846277236938e-02	1.294793374836444855e-02	1.115707680583000183e-01	8.068624883890151978e-02	-1.318103224039077759e-01	9.036376141011714935e-03	5.568420514464378357e-02	6.994834542274475098e-02	3.973899036645889282e-02
1.206884905695915222e-01	8.942360430955886841e-02	1.953488960862159729e-02	1.592035144567489624e-01	1.413376629352569580e-01	4.758751019835472107e-02	1.269195824861526489e-01	2.155750803649425507e-02	7.566116005182266235e-02	7.109422981739044189e-02	-2.162562012672424316e-01	-1.564692147076129913e-02	9.981902688741683960e-02	4.868684709072113037e-02	1.333879381418228149e-01
-5.246503651142120361e-02	-3.540236502885818481e-03	-2.211166918277740479e-02	3.883494809269905090e-02	1.236001588404178619e-02	6.460504978895187378e-02	5.317592993378639221e-02	-5.769859533756971359e-03	-1.323789823800325394e-02	7.588309794664382935e-02	-3.851605812087655067e-03	4.582873545587062836e-03	6.969160586595535278e-02	1.380089949816465378e-02	-4.612902179360389709e-02
5.903472006320953369e-02	8.427105098962783813e-02	-9.929838776588439941e-02	3.736551105976104736e-02	-3.182313963770866394e-02	4.499768465757369995e-02	6.703209877014160156e-02	3.081780113279819489e-02	7.001493126153945923e-02	1.191869229078292847e-01	-9.594067186117172241e-02	-3.485465422272682190e-02	3.181708976626396179e-02	2.508500218391418457e-02	1.376037001609802246e-01
1.721225120127201080e-02	1.481043733656406403e-02	-4.513236880302429199e-02	3.776268102228641510e-03	1.408781949430704117e-02	-2.836848236620426178e-02	1.893432997167110443e-02	4.613893106579780579e-02	3.878307715058326721e-02	3.737121820449829102e-02	2.185845375061035156e-02	-2.136114239692687988e-02	2.706425264477729797e-02	1.355722453445196152e-02	-6.412049406208097935e-04
9.931993484497070312e-02	9.071577340364456177e-02	-1.787925958633422852e-01	1.349600851535797119e-01	7.297134399414062500e-02	2.738952264189720154e-02	1.766915768384933472e-01	1.280602365732192993e-01	1.543564647436141968e-01	1.698750555515289307e-01	-4.677078500390052795e-02	-4.409293085336685181e-02	8.934720605611801147e-02	9.143606573343276978e-02	1.015869453549385071e-01
5.458901822566986084e-02	6.480909883975982666e-02	-7.614998519420623779e-02	1.867674738168716431e-01	-7.702389266341924667e-03	-3.324830159544944763e-02	1.622600853443145752e-01	8.342574536800384521e-02	1.980894356966018677e-01	1.007739305496215820e-01	8.641044795513153076e-02	-7.310601416975259781e-03	5.231118947267532349e-02	6.474847346544265747e-02	1.241209730505943298e-01
-1.107441186904907227e-01	1.358698960393667221e-02	-3.956196457147598267e-02	1.033678501844406128e-01	2.801232784986495972e-02	8.876423537731170654e-02	-1.298341341316699982e-02	-2.810322307050228119e-02	8.070129901170730591e-03	1.488907337188720703e-01	6.376525759696960449e-02	2.274543792009353638e-02	-7.417664397507905960e-03	3.068228811025619507e-02	-3.488100320100784302e-02
4.383527114987373352e-02	-7.603863626718521118e-02	-2.894748747348785400e-01	2.327432036399841309e-01	-2.982772514224052429e-02	7.239155471324920654e-02	1.656343340873718262e-01	1.354790925979614258e-01	1.443560570478439331e-01	1.879798769950866699e-01	-9.403981268405914307e-02	1.204322208650410175e-03	-5.155989527702331543e-02	9.236733615398406982e-02	7.633855938911437988e-02
6.478633731603622437e-02	-5.598962772637605667e-03	-2.677429616451263428e-01	1.530911326408386230e-01	-1.716864109039306641e-02	-3.558579087257385254e-02	1.899632364511489868e-01	2.116736024618148804e-02	1.923824101686477661e-01	1.458013951778411865e-01	-1.598951518535614014e-01	1.825883612036705017e-02	7.981450855731964111e-02	6.233747303485870361e-02	1.205454319715499878e-01
4.226275905966758728e-02	4.328491166234016418e-02	-5.658753961324691772e-02	6.138321757316589355e-02	4.244955256581306458e-02	1.272604018449783325e-01	4.500865936279296875e-02	8.844421803951263428e-02	8.629503101110458374e-02	9.531170874834060669e-02	3.269125521183013916e-01	-9.882031381130218506e-02	2.910633198916912079e-02	1.008080840110778809e-01	9.397591650485992432e-02
9.420314431190490723e-02	3.908654302358627319e-02	-8.168494701385498047e-02	8.243488520383834839e-02	7.365033775568008423e-02	7.408470660448074341e-02	9.169757366180419922e-02	9.724099934101104736e-02	-9.585871361196041107e-03	7.534449547529220581e-02	1.251528710126876831e-01	-7.113312929868698120e-02	-8.173219859600067139e-03	3.059167601168155670e-02	-2.833949960768222809e-02
1.240756735205650330e-01	1.176535189151763916e-01	-2.833473980426788330e-01	6.200972199440002441e-02	1.198368519544601440e-01	4.673086106777191162e-02	1.361753046512603760e-01	5.579192191362380981e-02	-1.729412674903869629e-01	1.209575682878494263e-01	1.105674356222152710e-02	-2.322388291358947754e-01	1.241492629051208496e-01	8.441850543022155762e-02	4.455225467681884766e-01
1.380378454923629761e-01	1.329578161239624023e-01	-2.327136397361755371e-01	5.251895636320114136e-02	3.128417953848838806e-02	2.463735640048980713e-01	3.400704264640808105e-01	1.325285136699676514e-01	4.329031705856323242e-01	3.603899776935577393e-01	3.327922523021697998e-01	-9.027761220932006836e-02	2.527644336223602295e-01	3.207978606224060059e-01	3.843537271022796631e-01
4.943922534584999084e-02	3.778705000877380371e-01	-2.631444633007049561e-01	1.256245076656341553e-01	1.118642538785934448e-01	4.550141841173171997e-02	1.117700412869453430e-01	1.796652227640151978e-01	1.124686151742935181e-01	4.571365118026733398e-01	-1.594602167606353760e-01	-1.819430887699127197e-01	2.228220552206039429e-01	2.671205401420593262e-01	2.502781152725219727e-01
6.023897603154182434e-02	1.825886964797973633e-01	-3.965742588043212891e-01	1.453185081481933594e-01	2.365268021821975708e-01	3.911239802837371826e-01	8.475909382104873657e-02	4.111120104789733887e-02	1.562432348728179932e-01	1.410464346408843994e-01	-1.161438040435314178e-02	-3.652808964252471924e-01	2.502719461917877197e-01	3.283487856388092041e-01	4.568503797054290771e-01
4.789163917303085327e-02	1.839607208967208862e-01	-3.166772425174713135e-01	8.961600810289382935e-02	9.824643284082412720e-02	2.454160749912261963e-01	2.516075670719146729e-01	1.335193216800689697e-01	1.224167421460151672e-01	1.916905939579010010e-01	-8.642803132534027100e-02	-2.043658196926116943e-01	2.042335569858551025e-01	2.196845114231109619e-01	3.215533792972564697e-01
8.477722108364105225e-02	3.651077300310134888e-02	-1.548329144716262817e-01	7.054876536130905151e-02	6.927812099456787109e-02	1.292377412319183350e-01	1.185261160135269165e-01	5.101141706109046936e-02	1.354198604822158813e-01	7.203667610883712769e-02	1.287919729948043823e-01	-6.676234304904937744e-02	2.800809778273105621e-02	9.343609213829040527e-02	1.775137484073638916e-01
3.117431104183197021e-01	2.892304658889770508e-01	-4.711206257343292236e-02	3.654635250568389893e-01	2.046755105257034302e-01	4.990820214152336121e-02	3.002017438411712646e-01	7.337868958711624146e-02	3.296920061111450195e-01	3.107661604881286621e-01	3.866595923900604248e-01	3.200906561687588692e-03	4.104607999324798584e-01	2.549726366996765137e-01	5.415064692497253418e-01
1.385019421577453613e-01	3.034826517105102539e-01	-1.635161191225051880e-01	-6.161241233348846436e-02	1.797654926776885986e-01	8.617689460515975952e-02	2.162303030490875244e-02	1.317703574895858765e-01	-2.508069947361946106e-02	3.568769395351409912e-01	1.588031053543090820e-01	-6.298784911632537842e-02	2.038897573947906494e-01	1.702425628900527954e-01	1.545920521020889282e-01
1.530318558216094971e-01	3.758061528205871582e-01	-1.662694215774536133e-01	6.187013909220695496e-02	2.904028594493865967e-01	2.619390189647674561e-01	2.765814661979675293e-01	1.990877091884613037e-01	2.069931030273437500e-01	4.581525027751922607e-01	-2.117416411638259888e-01	-2.433337569236755371e-01	1.714897155761718750e-01	2.863197326660156250e-01	2.590185701847076416e-01
3.199506103992462158e-01	4.985474348068237305e-01	-2.088723331689834595e-01	2.842591404914855957e-01	4.610734879970550537e-01	3.118200302124023438e-01	-1.256489753723144531e-01	1.220535188913345337e-01	1.959811449050903320e-01	3.952619731426239014e-01	2.248669266700744629e-01	-2.533697187900543213e-01	2.764479517936706543e-01	3.513278067111968994e-01	3.824468553066253662e-01
3.731574118137359619e-01	4.723718166351318359e-01	-4.981715604662895203e-02	1.181739121675491333e-01	4.294690191745758057e-01	2.446234673261642456e-01	3.896329104900360107e-01	2.423893213272094727e-01	3.264642357826232910e-01	3.232784271240234375e-01	5.655936896800994873e-02	-1.244487985968589783e-01	2.547375261783599854e-01	2.847410142421722412e-01	1.681916117668151855e-01
2.330751419067382812e-01	4.772762358188629150e-01	-1.245528683066368103e-01	3.242710530757904053e-01	3.577750027179718018e-01	3.397260308265686035e-01	-2.374565303325653076e-01	2.127436399459838867e-01	1.612894088029861450e-01	2.778282165527343750e-01	3.833982050418853760e-01	-3.254803121089935303e-01	3.352841138839721680e-01	3.798735141754150391e-01	4.705450534820556641e-01
-1.088273003697395325e-01	2.354249060153961182e-01	-4.983590245246887207e-01	-1.389635205268859863e-01	1.628168970346450806e-01	3.541083931922912598e-01	1.135366708040237427e-01	-3.924388810992240906e-02	2.638569101691246033e-02	3.502276539802551270e-01	-2.351244390010833740e-01	-2.688476741313934326e-01	1.210864260792732239e-01	3.025918006896972656e-01	5.028852224349975586e-01
1.648108474910259247e-02	3.497330844402313232e-01	-3.344286680221557617e-01	2.118715345859527588e-01	1.004561558365821838e-01	1.918851733207702637e-01	1.481275707483291626e-01	1.128942146897315979e-02	3.032838404178619385e-01	1.623770147562026978e-01	-1.765426546335220337e-01	-2.081740945577621460e-01	3.917385935783386230e-01	2.410615682601928711e-01	4.964311420917510986e-01
3.463801443576812744e-01	3.623819351196289062e-01	-2.455064058303833008e-01	2.164631336927413940e-01	5.113395452499389648e-01	2.905175089836120605e-01	-2.662594616413116455e-01	1.257867515087127686e-01	1.222552657127380371e-01	3.605747222900390625e-01	4.340138435363769531e-01	-1.653122752904891968e-01	2.484611570835113525e-01	3.831139504909515381e-01	2.502778172492980957e-01
1.548621654510498047e-01	1.960744112730026245e-01	-3.786039650440216064e-01	2.134585827589035034e-01	1.692456156015396118e-01	2.250925153493881226e-01	1.550015658140182495e-01	1.654567867517471313e-01	7.853258401155471802e-02	2.072479873895645142e-01	3.668252751231193542e-02	-3.512969911098480225e-01	2.832629978656768799e-01	2.087056040763854980e-01	3.947637975215911865e-01
1.482586264610290527e-01	2.867562174797058105e-01	-2.358774989843368530e-01	1.457730233669281006e-01	2.176044881343841553e-01	1.374386250972747803e-01	-1.709312200546264648e-01	4.240367561578750610e-02	1.180435791611671448e-01	9.695409238338470459e-02	1.137614920735359192e-01	-4.782818853855133057e-01	5.981994867324829102e-01	3.634442985057830811e-01	6.768745183944702148e-01
